,OrderDate,ProductID,PromotionCode,DiscountAmount,Quantity,UnitPrice,ProductSKU,ProductName,ProductCategory,ItemGroup,KitType,Channels,Demographic,RetailPrice,Month,Year,Day,Season
21757,2019-05-31,10,SALE2018-05,13.666666666666666,3,170.94999999999996,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,5,2019,31,spring
21758,2019-05-31,11,NoPromo,0.0,22,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2019,31,spring
21759,2019-05-31,11,SALE2018-05,11.15,6,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,5,2019,31,spring
21760,2019-05-31,12,NoPromo,0.0,3,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2019,31,spring
21761,2019-05-31,12,SALE2018-05,12.699999999999998,3,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,5,2019,31,spring
21762,2019-05-31,13,NoPromo,0.0,11,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2019,31,spring
21763,2019-05-31,13,SALE2018-05,13.0,4,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,5,2019,31,spring
21764,2019-05-31,14,NoPromo,0.0,80,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,5,2019,31,spring
21765,2019-05-31,14,SALE2018-05,33.19375,20,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,5,2019,31,spring
21766,2019-05-31,16,ALOHA2018,5.3,1,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2019,31,spring
21767,2019-05-31,16,NoPromo,0.0,35,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2019,31,spring
21768,2019-05-31,16,SALE2018-05,4.25,4,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,5,2019,31,spring
21769,2019-05-31,17,NoPromo,0.0,4,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,5,2019,31,spring
21770,2019-05-31,17,SALE2018-05,12.5,1,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,5,2019,31,spring
21771,2019-05-31,18,NoPromo,0.0,2,125.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,5,2019,31,spring
21772,2019-05-31,20,ALOHA2018,20.0,2,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,5,2019,31,spring
21773,2019-05-31,20,NoPromo,0.0,103,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,5,2019,31,spring
21774,2019-05-31,20,SALE2018-05,13.4,22,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,5,2019,31,spring
21775,2019-06-01,1,NoPromo,0.0,6,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,1,summer
21776,2019-06-01,2,NoPromo,0.0,4,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,1,summer
21777,2019-06-01,3,NoPromo,0.0,7,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,1,summer
21778,2019-06-01,3,SUMMER2018,6.779999999999999,5,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,1,summer
21779,2019-06-01,4,NoPromo,0.0,55,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,1,summer
21780,2019-06-01,4,SUMMER2018,11.425,5,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,1,summer
21781,2019-06-01,5,NoPromo,0.0,9,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,1,summer
21782,2019-06-01,5,SUMMER2018,3.6,1,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,1,summer
21783,2019-06-01,6,NoPromo,0.0,38,249.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,1,summer
21784,2019-06-01,6,SUMMER2018,12.0,12,249.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,1,summer
21785,2019-06-01,7,NoPromo,0.0,14,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,1,summer
21786,2019-06-01,7,SUMMER2018,25.0,2,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,1,summer
21787,2019-06-01,8,NoPromo,0.0,6,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,1,summer
21788,2019-06-01,9,ALOHA2018,46.2,1,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,1,summer
21789,2019-06-01,9,NoPromo,0.0,2,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,1,summer
21790,2019-06-01,10,NoPromo,0.0,5,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,1,summer
21791,2019-06-01,10,SUMMER2018,13.7,2,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,1,summer
21792,2019-06-01,11,NoPromo,0.0,10,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,1,summer
21793,2019-06-01,11,SUMMER2018,8.233333333333334,10,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,1,summer
21794,2019-06-01,12,NoPromo,0.0,5,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,1,summer
21795,2019-06-01,12,SUMMER2018,12.7,2,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,1,summer
21796,2019-06-01,13,NoPromo,0.0,11,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,1,summer
21797,2019-06-01,13,SUMMER2018,13.0,2,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,1,summer
21798,2019-06-01,14,ALOHA2018,144.9,2,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,1,summer
21799,2019-06-01,14,NoPromo,0.0,66,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,1,summer
21800,2019-06-01,14,SUMMER2018,38.62307692307692,15,482.94999999999993,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,1,summer
21801,2019-06-01,16,NoPromo,0.0,44,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,1,summer
21802,2019-06-01,16,SUMMER2018,4.358333333333333,42,52.95000000000001,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,1,summer
21803,2019-06-01,17,NoPromo,0.0,4,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,6,2019,1,summer
21804,2019-06-01,18,NoPromo,0.0,4,125.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,6,2019,1,summer
21805,2019-06-01,20,NoPromo,0.0,74,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,1,summer
21806,2019-06-01,20,SUMMER2018,14.8,17,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,1,summer
21807,2019-06-02,1,NoPromo,0.0,6,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,2,summer
21808,2019-06-02,1,SUMMER2018,2.9,1,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,2,summer
21809,2019-06-02,2,NoPromo,0.0,4,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,2,summer
21810,2019-06-02,2,SUMMER2018,11.850000000000001,3,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,2,summer
21811,2019-06-02,3,NoPromo,0.0,6,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,2,summer
21812,2019-06-02,3,SUMMER2018,4.633333333333334,3,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,2,summer
21813,2019-06-02,4,NoPromo,0.0,43,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,2,summer
21814,2019-06-02,4,SUMMER2018,9.366666666666667,4,175.94999999999996,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,2,summer
21815,2019-06-02,5,NoPromo,0.0,8,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,2,summer
21816,2019-06-02,5,SUMMER2018,18.0,2,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,2,summer
21817,2019-06-02,6,NoPromo,0.0,42,249.94999999999996,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,2,summer
21818,2019-06-02,6,SUMMER2018,10.0,4,249.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,2,summer
21819,2019-06-02,7,NoPromo,0.0,3,249.94999999999996,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,2,summer
21820,2019-06-02,7,SUMMER2018,13.75,4,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,2,summer
21821,2019-06-02,8,NoPromo,0.0,5,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,2,summer
21822,2019-06-02,8,SUMMER2018,6.5,3,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,2,summer
21823,2019-06-02,9,NoPromo,0.0,3,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,2,summer
21824,2019-06-02,10,NoPromo,0.0,6,170.94999999999996,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,2,summer
21825,2019-06-02,10,SUMMER2018,6.8,2,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,2,summer
21826,2019-06-02,11,NoPromo,0.0,9,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,2,summer
21827,2019-06-02,11,SUMMER2018,8.644444444444446,9,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,2,summer
21828,2019-06-02,12,NoPromo,0.0,11,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,2,summer
21829,2019-06-02,13,NoPromo,0.0,7,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,2,summer
21830,2019-06-02,13,SUMMER2018,13.0,1,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,2,summer
21831,2019-06-02,14,ALOHA2018,217.325,3,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,2,summer
21832,2019-06-02,14,NoPromo,0.0,57,482.94999999999993,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,2,summer
21833,2019-06-02,14,SUMMER2018,29.5625,19,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,2,summer
21834,2019-06-02,16,NoPromo,0.0,44,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,2,summer
21835,2019-06-02,16,SUMMER2018,3.3000000000000003,30,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,2,summer
21836,2019-06-02,17,NoPromo,0.0,3,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,6,2019,2,summer
21837,2019-06-02,17,SUMMER2018,5.0,1,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,6,2019,2,summer
21838,2019-06-02,18,NoPromo,0.0,1,125.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,6,2019,2,summer
21839,2019-06-02,20,ALOHA2018,75.0,2,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,2,summer
21840,2019-06-02,20,NoPromo,0.0,64,199.94999999999996,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,2,summer
21841,2019-06-02,20,SUMMER2018,10.76923076923077,16,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,2,summer
21842,2019-06-03,1,NoPromo,0.0,6,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,3,summer
21843,2019-06-03,2,NoPromo,0.0,5,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,3,summer
21844,2019-06-03,2,SUMMER2018,7.9,1,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,3,summer
21845,2019-06-03,3,NoPromo,0.0,11,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,3,summer
21846,2019-06-03,3,SUMMER2018,5.728571428571429,7,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,3,summer
21847,2019-06-03,4,NoPromo,0.0,40,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,3,summer
21848,2019-06-03,4,SUMMER2018,12.9,4,175.94999999999996,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,3,summer
21849,2019-06-03,5,NoPromo,0.0,6,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,3,summer
21850,2019-06-03,5,SUMMER2018,10.200000000000001,4,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,3,summer
21851,2019-06-03,6,NoPromo,0.0,32,249.94999999999996,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,3,summer
21852,2019-06-03,7,NoPromo,0.0,2,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,3,summer
21853,2019-06-03,7,SUMMER2018,25.0,1,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,3,summer
21854,2019-06-03,8,NoPromo,0.0,8,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,3,summer
21855,2019-06-03,8,SUMMER2018,6.5,2,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,3,summer
21856,2019-06-03,9,NoPromo,0.0,4,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,3,summer
21857,2019-06-03,9,SUMMER2018,6.2,1,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,3,summer
21858,2019-06-03,10,NoPromo,0.0,11,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,3,summer
21859,2019-06-03,10,SUMMER2018,6.8,3,170.94999999999996,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,3,summer
21860,2019-06-03,11,NoPromo,0.0,13,185.94999999999996,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,3,summer
21861,2019-06-03,11,SUMMER2018,12.075000000000001,5,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,3,summer
21862,2019-06-03,12,NoPromo,0.0,3,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,3,summer
21863,2019-06-03,12,SUMMER2018,20.34,8,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,3,summer
21864,2019-06-03,13,NoPromo,0.0,11,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,3,summer
21865,2019-06-03,13,SUMMER2018,32.5,1,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,3,summer
21866,2019-06-03,14,ALOHA2018,144.9,1,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,3,summer
21867,2019-06-03,14,NoPromo,0.0,53,482.95,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,3,summer
21868,2019-06-03,14,SUMMER2018,25.744444444444444,9,482.95000000000005,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,3,summer
21869,2019-06-03,16,NoPromo,0.0,33,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,3,summer
21870,2019-06-03,16,SUMMER2018,2.3285714285714287,14,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,3,summer
21871,2019-06-03,17,NoPromo,0.0,1,124.95,4010-3CFP-I-3C,3CFP-I Helicopter,Fixed pitch,Helicopter,RTF,3,Beginner,149.95,6,2019,3,summer
21872,2019-06-03,18,NoPromo,0.0,1,125.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,6,2019,3,summer
21873,2019-06-03,18,SUMMER2018,15.149999999999999,3,125.95,4030-4CAX-B-4C,4CAX-B Helicopter,Co-Axial,Helicopter,RTF,4,Intermediate,151.15,6,2019,3,summer
21874,2019-06-03,20,NoPromo,0.0,47,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,3,summer
21875,2019-06-03,20,SUMMER2018,13.25,22,199.95,4040-6CCP-A-6C,6CCP-A Helicopter,Collective pitch,Helicopter,RTF,6,Professional,239.95,6,2019,3,summer
21876,2019-06-04,1,NoPromo,0.0,4,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,4,summer
21877,2019-06-04,1,SUMMER2018,2.9,1,71.95,1010-GL120-3C,Trainer - Tailspin GL-120,Glider,Airplane,RTF,3,Novice,79.15,6,2019,4,summer
21878,2019-06-04,2,NoPromo,0.0,2,196.95,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,4,summer
21879,2019-06-04,2,SUMMER2018,11.833333333333334,3,196.94999999999996,1010-GL155-4C,Trainer - Tailspin GL-155,Glider,Airplane,RTF,4,Intermediate,216.65,6,2019,4,summer
21880,2019-06-04,3,NoPromo,0.0,7,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,4,summer
21881,2019-06-04,3,SUMMER2018,5.754545454545454,13,76.95,2030-PCUB-3C,Piper Cub 3 Channel,Trainer,Airplane,RTF,3,Beginner,84.65,6,2019,4,summer
21882,2019-06-04,4,NoPromo,0.0,50,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,4,summer
21883,2019-06-04,4,SUMMER2018,13.175,9,175.95,2030-PCUB-4C,Piper Cub 4 Channel,Trainer,Airplane,RTF,4,Intermediate,193.55,6,2019,4,summer
21884,2019-06-04,5,ALOHA2018,3.6,1,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,4,summer
21885,2019-06-04,5,NoPromo,0.0,9,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,4,summer
21886,2019-06-04,5,SUMMER2018,4.8,4,89.95,2050-P47-4C,P47 4 Channel,Warbird,Airplane,RTF,4,Intermediate,98.95,6,2019,4,summer
21887,2019-06-04,6,NoPromo,0.0,30,249.95,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,4,summer
21888,2019-06-04,6,SUMMER2018,16.666666666666668,5,249.94999999999996,2050-P47-5C,P47 5 Channel,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,4,summer
21889,2019-06-04,7,NoPromo,0.0,3,249.94999999999996,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,4,summer
21890,2019-06-04,7,SUMMER2018,17.5,2,249.95,2055-P51-5C,P51,Warbird,Airplane,RTF,5,Advanced,274.95,6,2019,4,summer
21891,2019-06-04,8,NoPromo,0.0,9,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,4,summer
21892,2019-06-04,8,SUMMER2018,6.5,1,162.95,2060-SKYT-5C,SkyTrainer,Trainer,Airplane,RTF,5,Advanced,179.25,6,2019,4,summer
21893,2019-06-04,9,NoPromo,0.0,4,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,4,summer
21894,2019-06-04,9,SUMMER2018,6.2,1,153.95,3010-TAVM2-11-3C,Tailspin Aviator Mk2-11,Glider,Airplane,KIT,3,Intermediate,169.35,6,2019,4,summer
21895,2019-06-04,10,NoPromo,0.0,11,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,4,summer
21896,2019-06-04,10,SUMMER2018,12.0,2,170.95,3010-TAVM2-12-4C,Tailspin Aviator Mk2-12,Trainer,Airplane,KIT,4,Intermediate,188.05,6,2019,4,summer
21897,2019-06-04,11,NoPromo,0.0,12,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,4,summer
21898,2019-06-04,11,SUMMER2018,20.82,8,185.95,3010-TAVM2-15-4C,Tailspin Aviator Mk2-15,Trainer,Airplane,KIT,4,Intermediate,204.55,6,2019,4,summer
21899,2019-06-04,12,NoPromo,0.0,9,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,4,summer
21900,2019-06-04,12,SUMMER2018,12.7,4,317.95,3010-TWAR-BM32-5C,Tailspin Warbird BM32,Warbird,Airplane,KIT,5,Advanced,349.75,6,2019,4,summer
21901,2019-06-04,13,NoPromo,0.0,3,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,4,summer
21902,2019-06-04,13,SUMMER2018,13.0,2,324.95,3050-THeli-Co-Ax Pro-4C,Tailspin Heli - Co-Ax Pro Mk I - 4ch,Co-Axial,Helicopter,KIT,4,Intermediate,389.95,6,2019,4,summer
21903,2019-06-04,14,NoPromo,0.0,54,482.94999999999993,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,4,summer
21904,2019-06-04,14,SUMMER2018,35.400000000000006,11,482.95000000000005,3050-THeli-MaxPro-6C,Tailspin Heli - Max Pro Flight - 6ch,Collective pitch,Helicopter,KIT,6,Professional,579.55,6,2019,4,summer
21905,2019-06-04,16,NoPromo,0.0,39,52.95,4010-3CAX-B-3C,3CAX-B Helicopter,Co-Axial,Helicopter,RTF,3,Novice,63.55,6,2019,4,summer
